ESTADO_CODIGO;ESTADO_SIGLA;ESTADO_NOME;REGIAO_SAUDE_CODIGO;REGIAO_SAUDE_NOME;ANO;MES;REGIAO_SAUDE_POPULACAO;TIPO;REGIAO_SAUDE_QTDE_CAPS;REGIAO_SAUDE_IC
26;PE;Pernambuco;26010;Recife;2019;12;3974714;CAPS INFANTO/JUVENIL;8;0,2012723431170142
26;PE;Pernambuco;26010;Recife;2020;12;3974714;CAPS ALCOOL E DROGA;10;0,25159042889626776
26;PE;Pernambuco;26010;Recife;2020;12;3974714;CAPS I;8;0,1006361715585071
26;PE;Pernambuco;26010;Recife;2020;12;3974714;CAPS II;18;0,45286277201328196
26;PE;Pernambuco;26010;Recife;2020;12;3974714;CAPS III;3;0,11321569300332049
26;PE;Pernambuco;26010;Recife;2020;12;3974714;CAPS INFANTO/JUVENIL;7;0,17611330022738744
26;PE;Pernambuco;26010;Recife;2020;12;3974714;Não informado;1;0,0
26;PE;Pernambuco;26010;Recife;2021;12;3974714;CAPS ALCOOL E DROGA;9;0,22643138600664098
26;PE;Pernambuco;26010;Recife;2021;12;3974714;CAPS I;8;0,1006361715585071
26;PE;Pernambuco;26010;Recife;2021;12;3974714;CAPS II;17;0,4277037291236552
26;PE;Pernambuco;26010;Recife;2021;12;3974714;CAPS III;3;0,11321569300332049
26;PE;Pernambuco;26010;Recife;2021;12;3974714;CAPS INFANTO/JUVENIL;8;0,2012723431170142
26;PE;Pernambuco;26010;Recife;2022;12;3974714;CAPS ALCOOL E DROGA;9;0,22643138600664098
26;PE;Pernambuco;26010;Recife;2022;12;3974714;CAPS I;8;0,1006361715585071
26;PE;Pernambuco;26010;Recife;2022;12;3974714;CAPS II;17;0,4277037291236552
26;PE;Pernambuco;26010;Recife;2022;12;3974714;CAPS III;3;0,11321569300332049
26;PE;Pernambuco;26010;Recife;2022;12;3974714;CAPS INFANTO/JUVENIL;8;0,2012723431170142
26;PE;Pernambuco;26011;Salgueiro;2018;12;140604;CAPS I;2;0,711217319564166
26;PE;Pernambuco;26011;Salgueiro;2019;12;140604;CAPS I;2;0,711217319564166
26;PE;Pernambuco;26011;Salgueiro;2020;12;140604;CAPS I;2;0,711217319564166
26;PE;Pernambuco;26011;Salgueiro;2021;12;140604;CAPS I;2;0,711217319564166
26;PE;Pernambuco;26011;Salgueiro;2022;12;140604;CAPS I;2;0,711217319564166
26;PE;Pernambuco;26012;Serra Talhada;2018;12;236209;CAPS ALCOOL E DROGA;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2018;12;236209;CAPS I;2;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2018;12;236209;CAPS INFANTO/JUVENIL;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2018;12;236209;Não informado;1;0,0
26;PE;Pernambuco;26012;Serra Talhada;2019;12;236209;CAPS ALCOOL E DROGA;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2019;12;236209;CAPS I;2;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2019;12;236209;CAPS II;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2019;12;236209;CAPS INFANTO/JUVENIL;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2020;12;236209;CAPS ALCOOL E DROGA;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2020;12;236209;CAPS I;2;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2020;12;236209;CAPS II;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2020;12;236209;CAPS INFANTO/JUVENIL;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2021;12;236209;CAPS ALCOOL E DROGA;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2021;12;236209;CAPS I;3;0,635030841331194
26;PE;Pernambuco;26012;Serra Talhada;2021;12;236209;CAPS II;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2021;12;236209;CAPS INFANTO/JUVENIL;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2022;12;236209;CAPS ALCOOL E DROGA;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2022;12;236209;CAPS I;3;0,635030841331194
26;PE;Pernambuco;26012;Serra Talhada;2022;12;236209;CAPS II;1;0,423353894220796
26;PE;Pernambuco;26012;Serra Talhada;2022;12;236209;CAPS INFANTO/JUVENIL;1;0,423353894220796
27;AL;Alagoas;27001;1ª Região de Saúde;2018;12;1250904;CAPS ALCOOL E DROGA;2;0,15988437162244265
27;AL;Alagoas;27001;1ª Região de Saúde;2018;12;1250904;CAPS I;5;0,1998554645280533
27;AL;Alagoas;27001;1ª Região de Saúde;2018;12;1250904;CAPS II;4;0,3197687432448853
27;AL;Alagoas;27001;1ª Região de Saúde;2018;12;1250904;CAPS III;1;0,11991327871683198
27;AL;Alagoas;27001;1ª Região de Saúde;2019;12;1250904;CAPS ALCOOL E DROGA;1;0,07994218581122133
27;AL;Alagoas;27001;1ª Região de Saúde;2019;12;1250904;CAPS I;5;0,1998554645280533
27;AL;Alagoas;27001;1ª Região de Saúde;2019;12;1250904;CAPS II;5;0,3997109290561066
27;AL;Alagoas;27001;1ª Região de Saúde;2019;12;1250904;CAPS III;1;0,11991327871683198
27;AL;Alagoas;27001;1ª Região de Saúde;2020;12;1250904;CAPS ALCOOL E DROGA;1;0,07994218581122133
27;AL;Alagoas;27001;1ª Região de Saúde;2020;12;1250904;CAPS I;5;0,1998554645280533
27;AL;Alagoas;27001;1ª Região de Saúde;2020;12;1250904;CAPS II;5;0,3997109290561066
27;AL;Alagoas;27001;1ª Região de Saúde;2020;12;1250904;CAPS III;1;0,11991327871683198
27;AL;Alagoas;27001;1ª Região de Saúde;2021;12;1250904;CAPS ALCOOL E DROGA;1;0,07994218581122133
27;AL;Alagoas;27001;1ª Região de Saúde;2021;12;1250904;CAPS I;5;0,1998554645280533
27;AL;Alagoas;27001;1ª Região de Saúde;2021;12;1250904;CAPS II;5;0,3997109290561066
27;AL;Alagoas;27001;1ª Região de Saúde;2021;12;1250904;CAPS III;1;0,11991327871683198
27;AL;Alagoas;27001;1ª Região de Saúde;2022;12;1250904;CAPS ALCOOL E DROGA;1;0,07994218581122133
27;AL;Alagoas;27001;1ª Região de Saúde;2022;12;1250904;CAPS I;5;0,1998554645280533
27;AL;Alagoas;27001;1ª Região de Saúde;2022;12;1250904;CAPS II;5;0,3997109290561066
27;AL;Alagoas;27001;1ª Região de Saúde;2022;12;1250904;CAPS III;1;0,11991327871683198
27;AL;Alagoas;27002;2ª Região de Saúde;2018;12;157642;CAPS I;6;1,903046142525469
27;AL;Alagoas;27002;2ª Região de Saúde;2019;12;157642;CAPS I;6;1,903046142525469
27;AL;Alagoas;27002;2ª Região de Saúde;2020;12;157642;CAPS I;6;1,903046142525469
27;AL;Alagoas;27002;2ª Região de Saúde;2021;12;157642;CAPS I;6;1,903046142525469
27;AL;Alagoas;27002;2ª Região de Saúde;2022;12;157642;CAPS I;6;1,903046142525469
27;AL;Alagoas;27003;3ª Região de Saúde;2018;12;193044;CAPS ALCOOL E DROGA;1;0,5180166179731046
27;AL;Alagoas;27003;3ª Região de Saúde;2018;12;193044;CAPS I;7;1,813058162905866
27;AL;Alagoas;27003;3ª Região de Saúde;2019;12;193044;CAPS I;7;1,813058162905866
27;AL;Alagoas;27003;3ª Região de Saúde;2020;12;193044;CAPS I;7;1,813058162905866
27;AL;Alagoas;27003;3ª Região de Saúde;2021;12;193044;CAPS I;7;1,813058162905866
27;AL;Alagoas;27003;3ª Região de Saúde;2022;12;193044;CAPS I;7;1,813058162905866
27;AL;Alagoas;27004;4ª Região de Saúde;2018;12;121939;CAPS I;5;2,0502054305841444
27;AL;Alagoas;27004;4ª Região de Saúde;2019;12;121939;CAPS I;5;2,0502054305841444
27;AL;Alagoas;27004;4ª Região de Saúde;2020;12;121939;CAPS I;5;2,0502054305841444
27;AL;Alagoas;27004;4ª Região de Saúde;2021;12;121939;CAPS I;5;2,0502054305841444
27;AL;Alagoas;27004;4ª Região de Saúde;2022;12;121939;CAPS I;5;2,0502054305841444
27;AL;Alagoas;27005;5ª Região de Saúde;2018;12;187516;CAPS I;6;1,599863478316517
27;AL;Alagoas;27005;5ª Região de Saúde;2018;12;187516;CAPS II;1;0,5332878261055056
27;AL;Alagoas;27005;5ª Região de Saúde;2019;12;187516;CAPS I;6;1,599863478316517
27;AL;Alagoas;27005;5ª Região de Saúde;2019;12;187516;CAPS II;1;0,5332878261055056
27;AL;Alagoas;27005;5ª Região de Saúde;2020;12;187516;CAPS I;6;1,599863478316517
27;AL;Alagoas;27005;5ª Região de Saúde;2020;12;187516;CAPS II;1;0,5332878261055056
27;AL;Alagoas;27005;5ª Região de Saúde;2021;12;187516;CAPS I;6;1,599863478316517
27;AL;Alagoas;27005;5ª Região de Saúde;2021;12;187516;CAPS II;1;0,5332878261055056
27;AL;Alagoas;27005;5ª Região de Saúde;2022;12;187516;CAPS I;5;1,3332195652637642
27;AL;Alagoas;27005;5ª Região de Saúde;2022;12;187516;CAPS II;1;0,5332878261055056
27;AL;Alagoas;27006;6ª Região de Saúde;2018;12;185604;CAPS I;5;1,346953729445486
27;AL;Alagoas;27006;6ª Região de Saúde;2019;12;185604;CAPS I;5;1,346953729445486
27;AL;Alagoas;27006;6ª Região de Saúde;2020;12;185604;CAPS I;5;1,346953729445486
27;AL;Alagoas;27006;6ª Região de Saúde;2021;12;185604;CAPS I;5;1,346953729445486
27;AL;Alagoas;27006;6ª Região de Saúde;2022;12;185604;CAPS I;5;1,346953729445486
27;AL;Alagoas;27007;7ª Região de Saúde;2018;12;509828;CAPS ALCOOL E DROGA;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2018;12;509828;CAPS I;10;0,980722910471767
27;AL;Alagoas;27007;7ª Região de Saúde;2018;12;509828;CAPS II;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2019;12;509828;CAPS ALCOOL E DROGA;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2019;12;509828;CAPS I;10;0,980722910471767
27;AL;Alagoas;27007;7ª Região de Saúde;2019;12;509828;CAPS II;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2020;12;509828;CAPS ALCOOL E DROGA;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2020;12;509828;CAPS I;10;0,980722910471767
27;AL;Alagoas;27007;7ª Região de Saúde;2020;12;509828;CAPS II;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2021;12;509828;CAPS ALCOOL E DROGA;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2021;12;509828;CAPS I;10;0,980722910471767
27;AL;Alagoas;27007;7ª Região de Saúde;2021;12;509828;CAPS II;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2022;12;509828;CAPS ALCOOL E DROGA;1;0,1961445820943534
27;AL;Alagoas;27007;7ª Região de Saúde;2022;12;509828;CAPS I;10;0,980722910471767
27;AL;Alagoas;27007;7ª Região de Saúde;2022;12;509828;CAPS II;1;0,1961445820943534
27;AL;Alagoas;27008;8ª Região de Saúde;2018;12;147089;CAPS ALCOOL E DROGA;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2018;12;147089;CAPS II;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2018;12;147089;Não informado;1;0,0
27;AL;Alagoas;27008;8ª Região de Saúde;2019;12;147089;CAPS ALCOOL E DROGA;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2019;12;147089;CAPS I;2;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2019;12;147089;CAPS II;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2020;12;147089;CAPS ALCOOL E DROGA;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2020;12;147089;CAPS I;2;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2020;12;147089;CAPS II;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2021;12;147089;CAPS ALCOOL E DROGA;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2021;12;147089;CAPS I;2;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2021;12;147089;CAPS II;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2022;12;147089;CAPS ALCOOL E DROGA;1;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2022;12;147089;CAPS I;2;0,679860492626913
27;AL;Alagoas;27008;8ª Região de Saúde;2022;12;147089;CAPS II;1;0,679860492626913
27;AL;Alagoas;27009;9ª Região de Saúde;2018;12;223170;CAPS ALCOOL E DROGA;1;0,44808890083792624
27;AL;Alagoas;27009;9ª Região de Saúde;2018;12;223170;CAPS I;5;1,1202222520948155
27;AL;Alagoas;27009;9ª Região de Saúde;2019;12;223170;CAPS ALCOOL E DROGA;1;0,44808890083792624
27;AL;Alagoas;27009;9ª Região de Saúde;2019;12;223170;CAPS I;5;1,1202222520948155
27;AL;Alagoas;27009;9ª Região de Saúde;2020;12;223170;CAPS ALCOOL E DROGA;1;0,44808890083792624
27;AL;Alagoas;27009;9ª Região de Saúde;2020;12;223170;CAPS I;5;1,1202222520948155
27;AL;Alagoas;27009;9ª Região de Saúde;2021;12;223170;CAPS ALCOOL E DROGA;1;0,44808890083792624
27;AL;Alagoas;27009;9ª Região de Saúde;2021;12;223170;CAPS ALCOOL E DROGAS III - REGIONAL;1;0,44808890083792624
27;AL;Alagoas;27009;9ª Região de Saúde;2021;12;223170;CAPS I;5;1,1202222520948155
27;AL;Alagoas;27009;9ª Região de Saúde;2022;12;223170;CAPS ALCOOL E DROGA;1;0,44808890083792624
27;AL;Alagoas;27009;9ª Região de Saúde;2022;12;223170;CAPS ALCOOL E DROGAS III - REGIONAL;1;0,44808890083792624
27;AL;Alagoas;27009;9ª Região de Saúde;2022;12;223170;CAPS I;5;1,1202222520948155
27;AL;Alagoas;27010;10ª Região de Saúde;2018;12;148518;CAPS I;5;1,683297647423208
27;AL;Alagoas;27010;10ª Região de Saúde;2019;12;148518;CAPS I;5;1,683297647423208
27;AL;Alagoas;27010;10ª Região de Saúde;2020;12;148518;CAPS I;5;1,683297647423208
27;AL;Alagoas;27010;10ª Região de Saúde;2021;12;148518;CAPS I;4;1,3466381179385665
27;AL;Alagoas;27010;10ª Região de Saúde;2021;12;148518;Não informado;1;0,0
27;AL;Alagoas;27010;10ª Região de Saúde;2022;12;148518;CAPS I;5;1,683297647423208
28;SE;Sergipe;28001;Aracaju;2018;12;818113;CAPS ALCOOL E DROGAS III - MUNICIPAL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2018;12;818113;CAPS I;4;0,24446500666778306
28;SE;Sergipe;28001;Aracaju;2018;12;818113;CAPS II;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2018;12;818113;CAPS III;4;0,7333950200033492
28;SE;Sergipe;28001;Aracaju;2018;12;818113;CAPS INFANTO/JUVENIL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2019;12;818113;CAPS ALCOOL E DROGAS III - MUNICIPAL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2019;12;818113;CAPS I;4;0,24446500666778306
28;SE;Sergipe;28001;Aracaju;2019;12;818113;CAPS II;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2019;12;818113;CAPS III;4;0,7333950200033492
28;SE;Sergipe;28001;Aracaju;2019;12;818113;CAPS INFANTO/JUVENIL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2020;12;818113;CAPS ALCOOL E DROGAS III - MUNICIPAL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2020;12;818113;CAPS I;4;0,24446500666778306
28;SE;Sergipe;28001;Aracaju;2020;12;818113;CAPS II;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2020;12;818113;CAPS III;4;0,7333950200033492
28;SE;Sergipe;28001;Aracaju;2020;12;818113;CAPS INFANTO/JUVENIL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2021;12;818113;CAPS ALCOOL E DROGAS III - MUNICIPAL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2021;12;818113;CAPS I;4;0,24446500666778306
28;SE;Sergipe;28001;Aracaju;2021;12;818113;CAPS II;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2021;12;818113;CAPS III;4;0,7333950200033492
28;SE;Sergipe;28001;Aracaju;2021;12;818113;CAPS INFANTO/JUVENIL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2022;12;818113;CAPS ALCOOL E DROGAS III - MUNICIPAL;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2022;12;818113;CAPS I;4;0,24446500666778306
28;SE;Sergipe;28001;Aracaju;2022;12;818113;CAPS II;1;0,12223250333389153
28;SE;Sergipe;28001;Aracaju;2022;12;818113;CAPS III;4;0,7333950200033492
28;SE;Sergipe;28001;Aracaju;2022;12;818113;CAPS INFANTO/JUVENIL;1;0,12223250333389153
28;SE;Sergipe;28002;Estância;2018;12;230116;CAPS I;4;0,8691268751412331
28;SE;Sergipe;28002;Estância;2018;12;230116;Não informado;1;0,0
28;SE;Sergipe;28002;Estância;2019;12;230116;CAPS I;5;1,0864085939265413
28;SE;Sergipe;28002;Estância;2020;12;230116;CAPS I;5;1,0864085939265413
28;SE;Sergipe;28002;Estância;2021;12;230116;CAPS I;5;1,0864085939265413
28;SE;Sergipe;28002;Estância;2022;12;230116;CAPS I;5;1,0864085939265413
28;SE;Sergipe;28003;Itabaiana;2018;12;252301;CAPS ALCOOL E DROGA;1;0,3963519764091304
28;SE;Sergipe;28003;Itabaiana;2018;12;252301;CAPS I;4;0,7927039528182608
28;SE;Sergipe;28003;Itabaiana;2019;12;252301;CAPS ALCOOL E DROGA;1;0,3963519764091304
28;SE;Sergipe;28003;Itabaiana;2019;12;252301;CAPS I;4;0,7927039528182608
28;SE;Sergipe;28003;Itabaiana;2020;12;252301;CAPS ALCOOL E DROGA;1;0,3963519764091304
28;SE;Sergipe;28003;Itabaiana;2020;12;252301;CAPS I;4;0,7927039528182608
28;SE;Sergipe;28003;Itabaiana;2021;12;252301;CAPS ALCOOL E DROGA;1;0,3963519764091304
28;SE;Sergipe;28003;Itabaiana;2021;12;252301;CAPS I;4;0,7927039528182608
28;SE;Sergipe;28003;Itabaiana;2022;12;252301;CAPS ALCOOL E DROGA;1;0,3963519764091304
28;SE;Sergipe;28003;Itabaiana;2022;12;252301;CAPS I;4;0,7927039528182608
28;SE;Sergipe;28004;Lagarto;2018;12;255328;CAPS ALCOOL E DROGA;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2018;12;255328;CAPS I;5;0,9791327233989222
28;SE;Sergipe;28004;Lagarto;2018;12;255328;CAPS II;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2019;12;255328;CAPS ALCOOL E DROGA;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2019;12;255328;CAPS I;5;0,9791327233989222
28;SE;Sergipe;28004;Lagarto;2019;12;255328;CAPS II;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2020;12;255328;CAPS ALCOOL E DROGA;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2020;12;255328;CAPS I;5;0,9791327233989222
28;SE;Sergipe;28004;Lagarto;2020;12;255328;CAPS II;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2021;12;255328;CAPS ALCOOL E DROGA;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2021;12;255328;CAPS I;5;0,9791327233989222
28;SE;Sergipe;28004;Lagarto;2021;12;255328;CAPS II;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2022;12;255328;CAPS ALCOOL E DROGA;1;0,3916530893595689
28;SE;Sergipe;28004;Lagarto;2022;12;255328;CAPS I;5;0,9791327233989222
28;SE;Sergipe;28004;Lagarto;2022;12;255328;CAPS II;1;0,3916530893595689
28;SE;Sergipe;28005;Nossa Senhora da Glória;2018;12;170224;CAPS I;2;0,5874612275589811
28;SE;Sergipe;28005;Nossa Senhora da Glória;2018;12;170224;Não informado;1;0,0
28;SE;Sergipe;28005;Nossa Senhora da Glória;2019;12;170224;CAPS I;3;0,8811918413384716
28;SE;Sergipe;28005;Nossa Senhora da Glória;2020;12;170224;CAPS I;3;0,8811918413384716
28;SE;Sergipe;28005;Nossa Senhora da Glória;2021;12;170224;CAPS I;3;0,8811918413384716
28;SE;Sergipe;28005;Nossa Senhora da Glória;2022;12;170224;CAPS I;3;0,8811918413384716
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2018;12;337640;CAPS ALCOOL E DROGA;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2018;12;337640;CAPS I;3;0,4442601587489634
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2018;12;337640;CAPS II;2;0,5923468783319512
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2018;12;337640;CAPS INFANTO/JUVENIL;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2019;12;337640;CAPS ALCOOL E DROGA;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2019;12;337640;CAPS I;3;0,4442601587489634
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2019;12;337640;CAPS II;2;0,5923468783319512
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2019;12;337640;CAPS INFANTO/JUVENIL;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2020;12;337640;CAPS ALCOOL E DROGA;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2020;12;337640;CAPS I;3;0,4442601587489634
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2020;12;337640;CAPS II;2;0,5923468783319512
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2020;12;337640;CAPS INFANTO/JUVENIL;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2021;12;337640;CAPS ALCOOL E DROGA;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2021;12;337640;CAPS I;3;0,4442601587489634
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2021;12;337640;CAPS II;2;0,5923468783319512
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2021;12;337640;CAPS INFANTO/JUVENIL;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2022;12;337640;CAPS ALCOOL E DROGA;1;0,2961734391659756
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2022;12;337640;CAPS I;3;0,4442601587489634
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2022;12;337640;CAPS II;2;0,5923468783319512
28;SE;Sergipe;28006;Nossa Senhora do Socorro;2022;12;337640;CAPS INFANTO/JUVENIL;1;0,2961734391659756
28;SE;Sergipe;28007;Propriá;2018;12;148146;CAPS I;6;2,0250293629257623
28;SE;Sergipe;28007;Propriá;2019;12;148146;CAPS I;6;2,0250293629257623
28;SE;Sergipe;28007;Propriá;2020;12;148146;CAPS I;6;2,0250293629257623
28;SE;Sergipe;28007;Propriá;2021;12;148146;CAPS I;6;2,0250293629257623
28;SE;Sergipe;28007;Propriá;2022;12;148146;CAPS I;6;2,0250293629257623
29;BA;Bahia;29001;Alagoinhas;2018;12;506866;CAPS I;8;0,7891632107894394
29;BA;Bahia;29001;Alagoinhas;2018;12;506866;CAPS III;1;0,29593620404603976
29;BA;Bahia;29001;Alagoinhas;2019;12;506866;CAPS I;8;0,7891632107894394
29;BA;Bahia;29001;Alagoinhas;2019;12;506866;CAPS III;1;0,29593620404603976
29;BA;Bahia;29001;Alagoinhas;2020;12;506866;CAPS I;8;0,7891632107894394
29;BA;Bahia;29001;Alagoinhas;2020;12;506866;CAPS III;1;0,29593620404603976
29;BA;Bahia;29001;Alagoinhas;2021;12;506866;CAPS I;8;0,7891632107894394
29;BA;Bahia;29001;Alagoinhas;2021;12;506866;CAPS III;1;0,29593620404603976
29;BA;Bahia;29001;Alagoinhas;2022;12;506866;CAPS I;8;0,7891632107894394
29;BA;Bahia;29001;Alagoinhas;2022;12;506866;CAPS III;1;0,29593620404603976
29;BA;Bahia;29002;Barreiras;2018;12;493244;CAPS ALCOOL E DROGA;2;0,4054788299502883
29;BA;Bahia;29002;Barreiras;2018;12;493244;CAPS I;3;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2018;12;493244;CAPS II;1;0,20273941497514414
29;BA;Bahia;29002;Barreiras;2018;12;493244;CAPS III;1;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2019;12;493244;CAPS ALCOOL E DROGA;2;0,4054788299502883
29;BA;Bahia;29002;Barreiras;2019;12;493244;CAPS I;3;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2019;12;493244;CAPS II;1;0,20273941497514414
29;BA;Bahia;29002;Barreiras;2019;12;493244;CAPS III;1;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2020;12;493244;CAPS ALCOOL E DROGA;2;0,4054788299502883
29;BA;Bahia;29002;Barreiras;2020;12;493244;CAPS I;3;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2020;12;493244;CAPS II;1;0,20273941497514414
29;BA;Bahia;29002;Barreiras;2020;12;493244;CAPS III;1;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2021;12;493244;CAPS ALCOOL E DROGA;2;0,4054788299502883
29;BA;Bahia;29002;Barreiras;2021;12;493244;CAPS I;3;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2021;12;493244;CAPS II;1;0,20273941497514414
29;BA;Bahia;29002;Barreiras;2021;12;493244;CAPS III;1;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2022;12;493244;CAPS ALCOOL E DROGA;2;0,4054788299502883
29;BA;Bahia;29002;Barreiras;2022;12;493244;CAPS I;3;0,3041091224627162
29;BA;Bahia;29002;Barreiras;2022;12;493244;CAPS II;1;0,20273941497514414
29;BA;Bahia;29002;Barreiras;2022;12;493244;CAPS III;1;0,3041091224627162
29;BA;Bahia;29003;Brumado;2018;12;395201;CAPS ALCOOL E DROGA;1;0,2530357969741979
29;BA;Bahia;29003;Brumado;2018;12;395201;CAPS I;9;1,1386610863838906
29;BA;Bahia;29003;Brumado;2018;12;395201;CAPS II;2;0,5060715939483958
29;BA;Bahia;29003;Brumado;2019;12;395201;CAPS ALCOOL E DROGA;1;0,2530357969741979
29;BA;Bahia;29003;Brumado;2019;12;395201;CAPS I;8;1,0121431878967917
29;BA;Bahia;29003;Brumado;2019;12;395201;CAPS II;2;0,5060715939483958
29;BA;Bahia;29003;Brumado;2020;12;395201;CAPS ALCOOL E DROGA;1;0,2530357969741979
29;BA;Bahia;29003;Brumado;2020;12;395201;CAPS I;9;1,1386610863838906
29;BA;Bahia;29003;Brumado;2020;12;395201;CAPS II;2;0,5060715939483958
29;BA;Bahia;29003;Brumado;2021;12;395201;CAPS I;8;1,0121431878967917
29;BA;Bahia;29003;Brumado;2021;12;395201;CAPS II;2;0,5060715939483958
29;BA;Bahia;29003;Brumado;2021;12;395201;Não informado;2;0,0
29;BA;Bahia;29003;Brumado;2022;12;395201;CAPS ALCOOL E DROGA;1;0,2530357969741979
29;BA;Bahia;29003;Brumado;2022;12;395201;CAPS I;8;1,0121431878967917
29;BA;Bahia;29003;Brumado;2022;12;395201;CAPS II;2;0,5060715939483958
29;BA;Bahia;29003;Brumado;2022;12;395201;Não informado;1;0,0
